"dataset_id","n_abnj","n_all"
f09349a2-4c84-4a8b-8c06-a6f3f5f5da19,0,397
f0bbfd00-2631-4006-b6bc-5c88f166852c,7975,21407
f0c1db32-d784-4488-a87f-ed56afcba14a,0,4
f0c905d3-d9bb-47e4-b654-81dd7a8b10db,0,775
f0cb945e-d49c-4b55-9757-795ff3893f0e,0,135
f0d2deb2-64c9-471c-8b49-457573951146,386,565
f0d9d879-d241-4cdc-8f6d-48a6171c90d0,0,783
f0e5ebdf-0685-49b3-bca7-74e0835ec0dc,0,41422
f0fabccc-7f31-4194-9845-948d4da63766,439,440
f0ffb4eb-0d9e-4bad-a455-9e585e102cf9,0,3383
f138375c-ff8f-46ad-9157-88819b357734,0,2540
f17d8dae-4125-4a45-a491-81f8d018e19c,7,35489
f1a11336-64b8-46f4-ba10-5095d150039f,82238,540848
f1ac0e7a-d219-486d-8b58-e7b276b61e12,0,1
f1cc24f4-7afa-49de-ab9f-0518483a6167,0,5235
f1da0955-5ece-4f98-ab77-f10c20bdd3ca,3998,12172
f1db48b2-d553-4858-b657-1943f60c59c8,168,1074
f21999c0-1e43-4fb5-b7e7-7d05bcf006dc,0,1332
f24f2b3e-29ae-4555-9458-37742c26ece7,0,1212
f260b9a8-72a8-44fc-9ddc-383b7d7e54ff,0,258
f265a80f-b2cf-47d0-937b-01b9e3202dab,0,830
f282147d-5689-4da7-a8aa-6aa54c5bb5be,17,67
f2d6ae1a-3ef8-4f75-b61f-6f0af4fc6526,2277,6164
f2dc0b36-35a4-4d2c-903a-294528d569b6,0,20
f2e8ea1b-2f0c-4f0a-9217-81184057b0e0,0,2899
f2e987fc-8516-46e5-9b9e-8c8761e1f997,0,7521
f3019ee2-a2f8-4a5c-acd9-1a546b363a17,2,2780
f3090212-4789-4235-b9fd-5c10d2210500,0,8
f30c31d2-7616-45b9-97d9-92ce21671de1,0,1980
f322c34d-616f-4239-985b-35e17708731a,0,239
f329c69c-6e07-4ad6-bf7c-f8dfe1a0a212,0,590
f32f0bc2-c74e-46af-94b9-815e9dd70c5f,5,10
f3748c6c-54d6-4754-849b-96c68086dcab,922,6345
f378dbb6-0513-4a1b-81fb-075a985fef97,0,1574
f38e309b-60c0-4f79-8e6e-68dd7cef52b7,0,648
f3b08b1d-f0ad-4848-82e7-f47c19ca0778,0,230
f3c02ebd-f672-4787-ae0b-92263041cf0d,26987,49151
f3d7798e-7bf2-4b85-8ed4-18f2c1849d7d,1730,6209
f3f7b7b4-b8e6-46d0-a362-ac1d6c558bba,0,183
f415cf1b-30b1-48d6-b15f-1b97bc462c8e,2,40
f41e98f0-f234-4888-b54e-b25abfb61ae4,36,9254
f42430fb-55d5-4588-9079-442169f356ad,0,4
f4419d9d-e052-412b-b3ca-ff77487ee349,0,364
f4775120-afcc-4350-9e03-649c978f6070,16581,28708
f4accecd-9166-43fb-a72b-b909e5f52987,2162,2787
f4d2bfe2-928d-4044-82de-66b2591362cb,0,646
f4e5091d-188a-43f2-b14d-ffdc6d3b618c,0,7950
f4f347ce-09bb-47ab-a9c3-80abd63589ff,11,56
f504ff3b-0cdc-4145-ac73-2fc9ae2c4784,0,58
f519504c-2383-4196-a527-9e0df13acf56,10,29
f536a64e-0865-459d-be18-ce9decdf9368,0,575
f53aea86-39eb-48c0-a1b2-639f67081fca,0,2275
f54e9964-2d7f-4f6e-8977-de46d01c3cfd,0,248
f55166a1-b1bc-4ea4-9b9d-21737fe47169,0,372
f5684069-8c83-4ac1-803c-a8ba5f0471af,65,104
f569082f-e8d1-4824-9ec8-4e06eeb00cdb,2035,2851
f5825142-2c9f-49d8-8c78-18bd318ec279,0,3551
f5a4799e-dc24-4807-89d9-01da47d52e3b,1984,333324
f5a932d0-2f65-4ba8-a36e-42eb33be9085,318,318
f5b4e810-ebf4-4d8d-8f9a-f771c6197c59,442,1153
f5c2db9c-3aa6-4d6f-a255-d6f6dbd45b30,0,10
f5eb3f1e-d0b9-4878-9082-51986d8f5d85,0,96
f602c0c5-3efe-40e3-955b-748c2f6568df,0,48
f6095707-4117-4580-ad3e-e7e6bd20df5a,6,1583
f61bc691-aed3-4de7-ae19-94e10d304667,557,666
f62024d7-1126-41a8-8dde-ff257d232c4d,50328,89874
f6352e4d-31b5-4baa-99e1-d39646043e88,0,4663
f6638011-a727-46bf-8a6d-c55ecb826975,0,5771
f6b3560e-98f1-48c6-902f-67c141d802f4,204,679
f6cb151d-372e-42cf-bd38-dc82fa7e4f48,0,3943
f7168684-e6a8-4759-ade4-579ea74d9016,0,174
f72a8220-662c-4948-a634-8613a21a88ba,10,76
f7328e9a-79f6-40e1-8805-530c1e61a181,0,1324
f75ab2b5-a9df-4030-9e15-ee3598143887,0,2562
f7777a70-e23c-436a-a0cb-9200bf87e194,1,34733
f797859b-73ad-4b47-85f0-3ebb90b80413,44,45
f7a69ece-9e1b-4203-b90a-ebcdf2bbde30,0,31
f7a8bd7b-1c7f-4c99-8e20-ecfabeb02e75,0,38998
f7c79248-82fa-4d8e-901c-21ddf84750fc,0,111209
f7d8aa43-cdfe-4be2-82a6-88ee33c5c60c,19005,124043
f7e3baa2-48c9-47d9-9219-0a457615d610,0,95253
f80f48dc-f856-47bf-8165-9524980bee19,0,291
f85e88f5-5bb3-4ab4-91aa-b6219969e6f1,0,97
f860f764-c71a-4ee0-ab27-cd5bd957a0b6,0,79
f86d4564-e58e-432d-afb7-af8f7a3f44e4,0,2000
f8915ecc-9976-4cbe-9e0d-fac654508b95,0,54
f8c046f0-e8ae-49f5-b94c-f78809a8b7dc,101,52225
f8d7fcf4-1b2c-4a11-a7c1-7b41fa04ad67,398,496
f8dbc795-961e-4b07-beec-8c585788e710,0,73
f8ef97b4-23f4-4ec7-8158-87179fc8a517,0,4276
f908afd0-32d1-4c18-b7e6-dd15ec57fabd,0,4
f92ccbf5-6460-4319-8ee3-c672df824e45,0,1768
f93b44e2-2602-4a3e-85e8-9c3c4fd87ada,0,4500
f96d3abe-dfec-4326-a1f7-21f31fca8c5e,0,1106
f96f51b2-a8c7-440e-b345-4607d242c610,968,1164
f9822123-91ba-4f3b-a87d-369a7d073b05,0,4614
f98b4110-3592-4e62-9bd5-d7ba7483c1c8,6697,6697
f99306ee-f0e6-4225-9b44-8cefed964c5c,0,524
f9985d8e-1c1d-4d4a-a78e-b030ba1359c8,0,12132
f99fd3ea-b5a3-4bb9-8b6f-34ebe75652b2,0,993
f9a54522-01cc-4cf2-9310-6a51eb4feac7,824,3902
f9a6159e-d03b-45f2-a44a-eafb791e5987,0,66620
f9ad999f-6460-404f-a594-189bafe3b52d,0,1051
f9f1cd9a-c072-4b79-a279-85a0d143c63e,0,2855
fa365193-b6d8-4005-a2b0-86670aa66550,0,231
fa432701-089b-4c20-83fa-860a9d8f3137,0,200
fa51d189-02f1-4b88-b33a-c10442e70c51,0,14379
fa68d11f-fc9d-4002-8caa-c9e62dd12f4f,10,68
fa6b6eb7-eda9-4078-9e2e-115da89eba9f,409,667
fa7a9686-809f-4e58-896c-ecd3f0ab2971,0,21
fa826ba9-f584-4594-af5a-7afbdb9f5ed4,1487,29675
fa9bc19f-f98a-4278-ab99-c6d8ef4966c7,9051,18632
faa8ba52-0bdd-4fbf-ba2c-054aadaff072,0,156
fabd272c-df1a-4ffb-9ecc-9af1a17bc27a,0,55
fac03461-04f3-4878-980f-75c5e07f6505,0,90
fb192b5a-fe32-48b0-90e2-b89f7a22e6b1,0,19
fb1eb4da-2eb2-4317-97c3-cda65112b4a5,10,2000
fb24e556-9973-4903-9d6e-b429d5c12694,0,998
fb346773-5a98-4e9a-8712-24a3a730e0ee,0,111
fb44e299-ac7d-4082-b347-f0d7a88d6dca,0,345
fb62aeed-6025-4ee7-8f64-2f89e1d549f2,0,2000
fb706b08-4826-485e-abfa-cd96905d8e3e,0,1036
fba3763c-6382-4a72-8f61-cb6b292bfb34,0,17
fbaa637c-cf4a-4ad4-b6d2-a420ffadd238,0,40
fbd419a6-2760-43cf-a946-737edaf137d9,0,91
fbe29ea8-7e2f-4f5a-9bf7-e0c7514394a5,0,14284
fbea11b1-c8f7-4c87-bd35-1a6bcd2ffaff,0,116
fbf79584-c4d3-4768-aebf-0dddcb2ad04b,0,943
fbfda143-2f30-4c16-bf1f-41f96a4b16c6,0,1386
fc18744b-4e55-4acc-8785-c29fb6692b34,1357,1357
fc297557-436b-4987-bf56-8a5a4030c97a,7726,57292
fc3e8883-7326-497b-a556-25871b85ec98,0,2000
fca89ed4-edc3-4dfd-b907-4df3d4b6ebb8,0,1420
fcb2a1bf-d057-469e-ae1e-5b734d6b0a9a,0,2000
fcb93dda-56d4-43a9-b4e4-314bdd7215fc,0,630
fccc6ccb-21a3-4f81-8992-bd5ff12afe2f,0,230
fd0ff54b-a4cf-4074-b736-7dc849cc27f8,0,402
fd1d4384-f317-47ee-aa8c-c20347bae849,0,4872
fd293613-5b4c-45bb-991f-f01aae6228e4,0,181
fd48e0a8-dd48-4ff7-b2a8-770b138b4806,0,48
fd4a002f-3972-46fc-9e16-8d2c14110e50,1,2440
fd7f72a1-32a2-444e-a245-a12b5672da51,17,2516
fd844eea-528e-44a5-b510-6332a0314cbc,0,133
fd8586a1-d125-4c45-aecc-c1bf684118d5,1,1365
fd8c4760-a23a-45e0-a297-dff5ef5d7368,408,508
fda2c3e6-27ed-49f7-a108-3c05b0b653fb,0,1236
fda6d4a4-8d14-45bc-9b4c-24d89fd213ab,0,889
fdb221e4-7d7e-452b-af1b-d8e5ed5ddf8a,0,382
fdda1567-3bd9-48fa-9e17-6ad27b0974f9,0,3704
fdefce25-0b7d-4c05-83de-c8f53a283586,329,329
fdfb28c7-6bcd-4fc0-979a-e3d6a761dc38,0,4
fe0652c6-1899-49b5-a013-5aa94b45813f,0,199
fe09e1dc-61fa-482d-a2f9-f5a597f65b43,0,3709
fe28b1f5-60f9-45d7-9e38-2bd42c942955,0,116
fe37e687-056b-431f-93a8-6b39ff8490c6,635,638
fe40f69a-3539-48b8-9836-4ccb91a89e56,0,3349
fe558aab-4a93-4f9f-b525-b481ad68e2b6,108,150
fe57ef53-2984-490e-91be-f5ff5feee0f2,0,1060
feb24502-fbc2-4a79-ba5c-300ad3aeae1a,0,857
fec77f2d-d241-4b1d-8a93-f76b535e596b,0,1918
fec85a62-4784-41e3-804f-8f41bd1140b5,0,1390
fecdf302-3e69-43e1-9bf6-77d955416130,0,139
fef0bdef-04de-4968-a5e2-d267463d00af,0,515
ff0b815e-cb8e-4846-b4b2-d58514741072,0,450
ff1497cd-7a38-4dde-8906-ef1d60e2cf47,0,30
ff262d96-c716-4ef8-a651-4898972e82c6,0,1050
ff3404ec-c4bc-46fe-8f1b-beaec6f0fae3,0,976
ff4fbad2-4dc2-4eda-804c-d0e1b12eb842,0,30178
ff52e479-540a-46c2-bf6e-d93e3d35440e,12,2000
ff8658e7-6baa-4ff7-b7d2-c2ffd7edd762,0,651
ff8b7809-41bc-40ad-8160-0e33862817a0,12,20333
ff972223-5015-4ea6-bafa-6dd05d3f4f13,0,126
ff9d96a7-a27e-4e94-97a6-aae02216f821,532,1019
ffa68723-b596-41d9-a2c8-59f71063a4a5,0,24
ffad94ad-662c-45aa-83e6-2475891bbd11,78,121
ffb0c701-ecb7-4b25-b511-0a0f6ad5ed54,0,5993
ffda777b-ea11-4cdf-b0cf-7919a0a97670,0,5004
ffedb747-4afe-4151-98fc-6b2470c51f8a,0,38
fff34c63-d718-4ab7-be42-4123e4b4272b,0,1266
