"id","title","records","institute","oceanexpert_id","typeid","type"
"199ecfcf-03ba-44b6-9cea-f7d4030dac75","Deep-Sea Hydrothermal Vent Endemic Brachyuran Family Bythograeidae",7,"Texas A&M University — Department of Wildlife and Fisheries",19506,1,"Academic"
"199ecfcf-03ba-44b6-9cea-f7d4030dac75","Deep-Sea Hydrothermal Vent Endemic Brachyuran Family Bythograeidae",7,"NIWA",NA,NA,NA
"199ecfcf-03ba-44b6-9cea-f7d4030dac75","Deep-Sea Hydrothermal Vent Endemic Brachyuran Family Bythograeidae",7,"Department of Wildlife and Fisheries",NA,NA,NA
"1e8da69d-77cd-43aa-b668-58fbf6766581","Penguins of Antarctica",7,"Antarctic Biodiversity Information Facility",19457,7,"International / Intergovernmental"
"1e8da69d-77cd-43aa-b668-58fbf6766581","Penguins of Antarctica",7,"Hartpury College — Department of Animal and Land Science",19595,1,"Academic"
"1e8da69d-77cd-43aa-b668-58fbf6766581","Penguins of Antarctica",7,"Antarctic Biodiversity Information Facility (ANTABIF)",NA,NA,NA
"1e8da69d-77cd-43aa-b668-58fbf6766581","Penguins of Antarctica",7,"Dept Animal and Land Science, Hartpury College",NA,NA,NA
"4e9b4bde-eb73-4178-a64e-1da89ed4229d","Canary Islands (aggregated per 1-degree cell)",7,"Duke University",19393,1,"Academic"
"4e9b4bde-eb73-4178-a64e-1da89ed4229d","Canary Islands (aggregated per 1-degree cell)",7,"Proyecto Aegina",NA,NA,NA
"4e9b4bde-eb73-4178-a64e-1da89ed4229d","Canary Islands (aggregated per 1-degree cell)",7,"Marine Geospatial Ecology Lab, Duke University",NA,NA,NA
"4e9b4bde-eb73-4178-a64e-1da89ed4229d","Canary Islands (aggregated per 1-degree cell)",7,"seaturtle.org",NA,NA,NA
"67df1139-c62e-4b07-a67c-141009f0035d","Antarctic Marine Amoebae",7,"Antarctic Biodiversity Information Facility",19457,7,"International / Intergovernmental"
"67df1139-c62e-4b07-a67c-141009f0035d","Antarctic Marine Amoebae",7,"Antarctic Biodiversity Information Facility (ANTABIF)",NA,NA,NA
"7e5277ae-fca3-455c-b2aa-4a0c4f4a7a2e","IndOBIS Dataset (86001-88000)",7,"Centre for Marine Living Resources & Ecology, Ministry of Earth Sciences, Kochi",11420,3,"Government"
"7e5277ae-fca3-455c-b2aa-4a0c4f4a7a2e","IndOBIS Dataset (86001-88000)",7,"CMLRE",NA,NA,NA
"9e64f9c8-5865-4c40-be79-04648ce913f7","Cabo Verde (Proyecto Aegina): males and female (aggregated per 1-degree cell)",7,"Duke University",19393,1,"Academic"
"9e64f9c8-5865-4c40-be79-04648ce913f7","Cabo Verde (Proyecto Aegina): males and female (aggregated per 1-degree cell)",7,"Proyecto Aegina",NA,NA,NA
"9e64f9c8-5865-4c40-be79-04648ce913f7","Cabo Verde (Proyecto Aegina): males and female (aggregated per 1-degree cell)",7,"Marine Geospatial Ecology Lab, Duke University",NA,NA,NA
"9e64f9c8-5865-4c40-be79-04648ce913f7","Cabo Verde (Proyecto Aegina): males and female (aggregated per 1-degree cell)",7,"seaturtle.org",NA,NA,NA
"d1acb2c3-e9a7-4e8e-89a0-c0940de3e9ea","Buck Island Turtles (aggregated per 1-degree cell)",7,"Duke University",19393,1,"Academic"
"d1acb2c3-e9a7-4e8e-89a0-c0940de3e9ea","Buck Island Turtles (aggregated per 1-degree cell)",7,"USGS Greater Everglades Sea Turtles",NA,NA,NA
"d1acb2c3-e9a7-4e8e-89a0-c0940de3e9ea","Buck Island Turtles (aggregated per 1-degree cell)",7,"Marine Geospatial Ecology Lab, Duke University",NA,NA,NA
"d1acb2c3-e9a7-4e8e-89a0-c0940de3e9ea","Buck Island Turtles (aggregated per 1-degree cell)",7,"seaturtle.org",NA,NA,NA
"f17d8dae-4125-4a45-a491-81f8d018e19c","Museum and Art Gallery of the Northern Territory Ichthyology Collection - Marine records",7,"CSIRO Oceans and Atmosphere (Hobart)",17014,3,"Government"
"f17d8dae-4125-4a45-a491-81f8d018e19c","Museum and Art Gallery of the Northern Territory Ichthyology Collection - Marine records",7,"Museum and Art Gallery, Northern Territory",19575,5,"Private non-profit"
"f17d8dae-4125-4a45-a491-81f8d018e19c","Museum and Art Gallery of the Northern Territory Ichthyology Collection - Marine records",7,"CSIRO Oceans and Atmosphere",NA,NA,NA
"f17d8dae-4125-4a45-a491-81f8d018e19c","Museum and Art Gallery of the Northern Territory Ichthyology Collection - Marine records",7,"Museum and Art Gallery of the Northern Territory",NA,NA,NA
"ff52e479-540a-46c2-bf6e-d93e3d35440e","IndOBIS Dataset (50001-52000)",7,"Centre for Marine Living Resources & Ecology, Ministry of Earth Sciences, Kochi",11420,3,"Government"
"ff52e479-540a-46c2-bf6e-d93e3d35440e","IndOBIS Dataset (50001-52000)",7,"CMLRE",NA,NA,NA
"119099f9-1de1-4f2a-9dc2-d67cb50c521d","Report on the Danish Oceanographical expeditions 1908-1910 to the Mediterranean and adjacent seas - PelagicPolychaetes",6,"Hellenic Centre for Marine Research - Institute of Marine Biology, Biotechnology and Aquaculture",6715,2,"Research"
"1418786c-0a73-464b-be4b-743a021078bc","University of Costa Rica (UCR) Fish Database",6,"Intergovernmental Oceanographic Commission of UNESCO",6860,7,"International / Intergovernmental"
"1418786c-0a73-464b-be4b-743a021078bc","University of Costa Rica (UCR) Fish Database",6,"University of Costa Rica; Department of Biology; Museum of Zoology",NA,NA,NA
"1418786c-0a73-464b-be4b-743a021078bc","University of Costa Rica (UCR) Fish Database",6,"University of Costa Rica; Department of Biology Museum of Zoology",NA,NA,NA
"35f99a06-ff09-4e36-97bc-bdfb5af64af1","University of Cape Town / iziko South African Museum - Trawl Surveys (2007, 2008)",6,"iziko South African Museum",NA,NA,NA
"35f99a06-ff09-4e36-97bc-bdfb5af64af1","University of Cape Town / iziko South African Museum - Trawl Surveys (2007, 2008)",6,"University of Cape Town",NA,NA,NA
"35f99a06-ff09-4e36-97bc-bdfb5af64af1","University of Cape Town / iziko South African Museum - Trawl Surveys (2007, 2008)",6,"CSIR / SADCO / AfrOBIS",NA,NA,NA
"4a1d7507-1331-4c52-a50f-41b15a6d4af8","Whale Shark Migration through the Galapagos Islands (aggregated per 1-degree cell)",6,"Duke University",19393,1,"Academic"
"4a1d7507-1331-4c52-a50f-41b15a6d4af8","Whale Shark Migration through the Galapagos Islands (aggregated per 1-degree cell)",6,"PRETOMA and Turtle Island Restoration Network",NA,NA,NA
"4a1d7507-1331-4c52-a50f-41b15a6d4af8","Whale Shark Migration through the Galapagos Islands (aggregated per 1-degree cell)",6,"Marine Geospatial Ecology Lab, Duke University",NA,NA,NA
"4a1d7507-1331-4c52-a50f-41b15a6d4af8","Whale Shark Migration through the Galapagos Islands (aggregated per 1-degree cell)",6,"seaturtle.org",NA,NA,NA
"814e548f-f6ec-46c7-8fd2-43764952c515","POPA- Fisheries Observer Program of the Azores: Marine mammal sightings in the Azores between 2004 and 2013 recorded by Biosphere Expedition",6,"Biosphere Expeditions",19279,5,"Private non-profit"
"814e548f-f6ec-46c7-8fd2-43764952c515","POPA- Fisheries Observer Program of the Azores: Marine mammal sightings in the Azores between 2004 and 2013 recorded by Biosphere Expedition",6,"University of the Azores Department of Oceanography and Fisheries (UAC-DOP)",NA,NA,NA
"814e548f-f6ec-46c7-8fd2-43764952c515","POPA- Fisheries Observer Program of the Azores: Marine mammal sightings in the Azores between 2004 and 2013 recorded by Biosphere Expedition",6,"Institute of Marine Research (IMAR)",NA,NA,NA
"b981b947-e3bf-4369-b84b-ace7279427fd","UCF - TAMAR - NOAA juvenile tracking (aggregated per 1-degree cell)",6,"Duke University",19393,1,"Academic"
"b981b947-e3bf-4369-b84b-ace7279427fd","UCF - TAMAR - NOAA juvenile tracking (aggregated per 1-degree cell)",6,"Neonate tracking project",NA,NA,NA
"b981b947-e3bf-4369-b84b-ace7279427fd","UCF - TAMAR - NOAA juvenile tracking (aggregated per 1-degree cell)",6,"Marine Geospatial Ecology Lab, Duke University",NA,NA,NA
"b981b947-e3bf-4369-b84b-ace7279427fd","UCF - TAMAR - NOAA juvenile tracking (aggregated per 1-degree cell)",6,"seaturtle.org",NA,NA,NA
"bdcb58ee-8d5a-4df8-8931-3436fa72e35b","Spatial and temporal characteristics of whale shark and manta aggregations in the Western Caribbean &amp; Gulf of Mexico (aggregated per 1-degree cell)",6,"Duke University",19393,1,"Academic"
"bdcb58ee-8d5a-4df8-8931-3436fa72e35b","Spatial and temporal characteristics of whale shark and manta aggregations in the Western Caribbean &amp; Gulf of Mexico (aggregated per 1-degree cell)",6,"Marine Geospatial Ecology Lab, Duke University",NA,NA,NA
"bdcb58ee-8d5a-4df8-8931-3436fa72e35b","Spatial and temporal characteristics of whale shark and manta aggregations in the Western Caribbean &amp; Gulf of Mexico (aggregated per 1-degree cell)",6,"MarAlliance - Sharks and Rays Program",NA,NA,NA
"bdcb58ee-8d5a-4df8-8931-3436fa72e35b","Spatial and temporal characteristics of whale shark and manta aggregations in the Western Caribbean &amp; Gulf of Mexico (aggregated per 1-degree cell)",6,"seaturtle.org",NA,NA,NA
"d6e71897-684a-49e4-9c22-19605d626c2a","asean_fish_occurrences_literature",6,"ASEAN Centre for Biodiversity",15961,7,"International / Intergovernmental"
"d9c113a6-44b7-429c-920d-3ee162670c14","Echiura distribution data from: Deep-sea fauna of European seas - an annotated species check-list of benthic invertebrates living deeper than 2000 m in the seas bordering Europe",6,"Vlaams Instituut voor de Zee",6223,3,"Government"
"d9c113a6-44b7-429c-920d-3ee162670c14","Echiura distribution data from: Deep-sea fauna of European seas - an annotated species check-list of benthic invertebrates living deeper than 2000 m in the seas bordering Europe",6,"National Academy of Sciences of Ukraine Institute of Biology of the Southern Seas (NASU-IBSS)",NA,NA,NA
"d9c113a6-44b7-429c-920d-3ee162670c14","Echiura distribution data from: Deep-sea fauna of European seas - an annotated species check-list of benthic invertebrates living deeper than 2000 m in the seas bordering Europe",6,"Flanders Marine Institute (VLIZ)",NA,NA,NA
"dfeee5b2-a48e-4156-969f-669e87f3fb8b","Olive ridley sea turtle tracking near Ghana 2009 (aggregated per 1-degree cell)",6,"Duke University",19393,1,"Academic"
"dfeee5b2-a48e-4156-969f-669e87f3fb8b","Olive ridley sea turtle tracking near Ghana 2009 (aggregated per 1-degree cell)",6,"Wildlife Division of Forestry Commission",NA,NA,NA
"dfeee5b2-a48e-4156-969f-669e87f3fb8b","Olive ridley sea turtle tracking near Ghana 2009 (aggregated per 1-degree cell)",6,"Marine Geospatial Ecology Lab, Duke University",NA,NA,NA
"dfeee5b2-a48e-4156-969f-669e87f3fb8b","Olive ridley sea turtle tracking near Ghana 2009 (aggregated per 1-degree cell)",6,"Florida Gulf Coast University",NA,NA,NA
"f6095707-4117-4580-ad3e-e7e6bd20df5a","POPA- Fisheries Observer Program of the Azores: Marine mammal sightings in the Azores tuna fishery from 1998 to 2013: while fishing",6,"University of the Azores Department of Oceanography and Fisheries (UAC-DOP)",NA,NA,NA
"f6095707-4117-4580-ad3e-e7e6bd20df5a","POPA- Fisheries Observer Program of the Azores: Marine mammal sightings in the Azores tuna fishery from 1998 to 2013: while fishing",6,"Institute of Marine Research (IMAR)",NA,NA,NA
"034e9fa8-2640-49df-89cc-81590b5d11d2","Loggerhead turtle movements in the Southern California Bight (aggregated per 1-degree cell)",5,"Duke University",19393,1,"Academic"
"034e9fa8-2640-49df-89cc-81590b5d11d2","Loggerhead turtle movements in the Southern California Bight (aggregated per 1-degree cell)",5,"NOAA Southwest Fisheries Science Center",NA,NA,NA
"034e9fa8-2640-49df-89cc-81590b5d11d2","Loggerhead turtle movements in the Southern California Bight (aggregated per 1-degree cell)",5,"Marine Geospatial Ecology Lab, Duke University",NA,NA,NA
"034e9fa8-2640-49df-89cc-81590b5d11d2","Loggerhead turtle movements in the Southern California Bight (aggregated per 1-degree cell)",5,"seaturtle.org",NA,NA,NA
"0866f24f-b254-4d85-9720-53d651f77d56","NEODAAS- NERC Earth Observation Data Acquisition and Analysis Service",5,"Intergovernmental Oceanographic Commission of UNESCO",6860,7,"International / Intergovernmental"
"0866f24f-b254-4d85-9720-53d651f77d56","NEODAAS- NERC Earth Observation Data Acquisition and Analysis Service",5,"Plymouth Marine Laboratory",7979,2,"Research"
"0866f24f-b254-4d85-9720-53d651f77d56","NEODAAS- NERC Earth Observation Data Acquisition and Analysis Service",5,"National Environment Research Council",NA,NA,NA
"0866f24f-b254-4d85-9720-53d651f77d56","NEODAAS- NERC Earth Observation Data Acquisition and Analysis Service",5,"Plymouth Marine Laboratory (PML)",NA,NA,NA
"0866f24f-b254-4d85-9720-53d651f77d56","NEODAAS- NERC Earth Observation Data Acquisition and Analysis Service",5,"University of Dundee",NA,NA,NA
"10be7b68-5ffc-408b-afe3-703128c99f98","Cape Verde (Cabo Verde)  2004: Loggerhead Turtles (aggregated per 1-degree cell)",5,"Duke University",19393,1,"Academic"
"10be7b68-5ffc-408b-afe3-703128c99f98","Cape Verde (Cabo Verde)  2004: Loggerhead Turtles (aggregated per 1-degree cell)",5,"Marine Geospatial Ecology Lab, Duke University",NA,NA,NA
"10be7b68-5ffc-408b-afe3-703128c99f98","Cape Verde (Cabo Verde)  2004: Loggerhead Turtles (aggregated per 1-degree cell)",5,"Marine Turtle Research Group",NA,NA,NA
"10be7b68-5ffc-408b-afe3-703128c99f98","Cape Verde (Cabo Verde)  2004: Loggerhead Turtles (aggregated per 1-degree cell)",5,"seaturtle.org",NA,NA,NA
"27cd0137-820a-485e-bf8a-90117801313c","Migratory patterns of  Yucatan Peninsula hawksbills (aggregated per 1-degree cell)",5,"Duke University",19393,1,"Academic"
"27cd0137-820a-485e-bf8a-90117801313c","Migratory patterns of  Yucatan Peninsula hawksbills (aggregated per 1-degree cell)",5,"Marine Geospatial Ecology Lab, Duke University",NA,NA,NA
"27cd0137-820a-485e-bf8a-90117801313c","Migratory patterns of  Yucatan Peninsula hawksbills (aggregated per 1-degree cell)",5,"Grupo de trabajo para la tortuga carey (Mexico)",NA,NA,NA
"27cd0137-820a-485e-bf8a-90117801313c","Migratory patterns of  Yucatan Peninsula hawksbills (aggregated per 1-degree cell)",5,"seaturtle.org",NA,NA,NA
"4b394534-8a6b-4bdb-bf1b-f07f983f9e37","TGS Seismic Survey Visual Sightings in Chukchi Sea 2013",5,"Duke University",19393,1,"Academic"
"4b394534-8a6b-4bdb-bf1b-f07f983f9e37","TGS Seismic Survey Visual Sightings in Chukchi Sea 2013",5,"ASRC Energy Services, Inc.",NA,NA,NA
"4b394534-8a6b-4bdb-bf1b-f07f983f9e37","TGS Seismic Survey Visual Sightings in Chukchi Sea 2013",5,"TGS-NOPEC Geophysical Company",NA,NA,NA
"4b394534-8a6b-4bdb-bf1b-f07f983f9e37","TGS Seismic Survey Visual Sightings in Chukchi Sea 2013",5,"Marine Geospatial Ecology Lab, Duke University",NA,NA,NA
"4c50edb9-a5ff-48e4-af3b-ce50c28cd304","Sightings of marine mammals carried out during oceanographic surveys in the Argentine continental shelf",5,"Centro Austral de Investigaciones Científicas",5374,3,"Government"
"4c50edb9-a5ff-48e4-af3b-ce50c28cd304","Sightings of marine mammals carried out during oceanographic surveys in the Argentine continental shelf",5,"Centro para el Estudio de Sistemas Marinos, Centro Nacional Patagónico",18212,3,"Government"
"4c50edb9-a5ff-48e4-af3b-ce50c28cd304","Sightings of marine mammals carried out during oceanographic surveys in the Argentine continental shelf",5,"CESIMAR-CENPAT-CONICET",NA,NA,NA
"4c50edb9-a5ff-48e4-af3b-ce50c28cd304","Sightings of marine mammals carried out during oceanographic surveys in the Argentine continental shelf",5,"CADIC-CONICET",NA,NA,NA
"4c50edb9-a5ff-48e4-af3b-ce50c28cd304","Sightings of marine mammals carried out during oceanographic surveys in the Argentine continental shelf",5,"CENPAT-CONICET",NA,NA,NA
"67227f08-b739-4b8b-825c-2206726f2818","IndOBIS Dataset (72001-74000)",5,"Centre for Marine Living Resources & Ecology, Ministry of Earth Sciences, Kochi",11420,3,"Government"
"67227f08-b739-4b8b-825c-2206726f2818","IndOBIS Dataset (72001-74000)",5,"CMLRE",NA,NA,NA
"72406526-bc8d-4a71-92a6-289795e0fc9c","Ghana Olive Ridley Project (aggregated per 1-degree cell)",5,"Duke University",19393,1,"Academic"
"72406526-bc8d-4a71-92a6-289795e0fc9c","Ghana Olive Ridley Project (aggregated per 1-degree cell)",5,"seaturtle.org",NA,NA,NA
"72406526-bc8d-4a71-92a6-289795e0fc9c","Ghana Olive Ridley Project (aggregated per 1-degree cell)",5,"Marine Geospatial Ecology Lab, Duke University",NA,NA,NA
"78fcc72b-236e-4d59-ab68-25df8ed0e74d","BOEM Sperm Whale Seismic Study (SWSS) S-Tag Argos Telemetry (aggregated per 1-degree cell)",5,"Duke University",19393,1,"Academic"
"78fcc72b-236e-4d59-ab68-25df8ed0e74d","BOEM Sperm Whale Seismic Study (SWSS) S-Tag Argos Telemetry (aggregated per 1-degree cell)",5,"Bureau of Safety and Environmental Enforcement",NA,NA,NA
"78fcc72b-236e-4d59-ab68-25df8ed0e74d","BOEM Sperm Whale Seismic Study (SWSS) S-Tag Argos Telemetry (aggregated per 1-degree cell)",5,"Marine Geospatial Ecology Lab, Duke University",NA,NA,NA
"f32f0bc2-c74e-46af-94b9-815e9dd70c5f","Ice Amphipods Canada Basin",5,"University of Alaska Fairbanks - School of Fisheries and Oceans",12745,1,"Academic"
"f32f0bc2-c74e-46af-94b9-815e9dd70c5f","Ice Amphipods Canada Basin",5,"University of Alaska Fairbanks; School of Fisheries and Ocean Sciences",NA,NA,NA
"0b7e9ae4-6983-46c1-8f3f-16c0b3b56fc2","CNMI Sea Turtle Program satellite tracked green turtles 2011 (aggregated per 1-degree cell)",4,"Duke University",19393,1,"Academic"
"0b7e9ae4-6983-46c1-8f3f-16c0b3b56fc2","CNMI Sea Turtle Program satellite tracked green turtles 2011 (aggregated per 1-degree cell)",4,"Department of Lands &amp; Natural Resources, Division of Fish &amp; Wildlife, Sea Turtle Program",NA,NA,NA
"0b7e9ae4-6983-46c1-8f3f-16c0b3b56fc2","CNMI Sea Turtle Program satellite tracked green turtles 2011 (aggregated per 1-degree cell)",4,"Marine Geospatial Ecology Lab, Duke University",NA,NA,NA
"130bab3d-5d88-47ee-b19c-307e8f113ed1","Observatoire Pelagis sightings from fishery surveys 2004-2009",4,"Duke University",19393,1,"Academic"
"130bab3d-5d88-47ee-b19c-307e8f113ed1","Observatoire Pelagis sightings from fishery surveys 2004-2009",4,"Observatoire Pelagis UMS 3462, University La Rochelle - CNRS",NA,NA,NA
"130bab3d-5d88-47ee-b19c-307e8f113ed1","Observatoire Pelagis sightings from fishery surveys 2004-2009",4,"Marine Geospatial Ecology Lab, Duke University",NA,NA,NA
"130bab3d-5d88-47ee-b19c-307e8f113ed1","Observatoire Pelagis sightings from fishery surveys 2004-2009",4,"Observatoire PELAGIS, UMS 3462, University La Rochelle-CNRS",NA,NA,NA
"1cfc4d23-9fcd-42b2-95bf-9c4ee9bc50f6","Marine Turtles",4,"Vlaams Instituut voor de Zee",6223,3,"Government"
"1cfc4d23-9fcd-42b2-95bf-9c4ee9bc50f6","Marine Turtles",4,"The Marine Environment Monitoring and Assessment National database",19591,3,"Government"
"1cfc4d23-9fcd-42b2-95bf-9c4ee9bc50f6","Marine Turtles",4,"Marine Environmental Monitoring",NA,NA,NA
"1cfc4d23-9fcd-42b2-95bf-9c4ee9bc50f6","Marine Turtles",4,"National Biodiversity Network Trust (NBN)",NA,NA,NA
"1cfc4d23-9fcd-42b2-95bf-9c4ee9bc50f6","Marine Turtles",4,"Flanders Marine Institute (VLIZ)",NA,NA,NA
"25ee2970-094d-4664-99da-4fd245fbcc6a","Satellite Tracking of Hawksbill Turtles in Melaka, Malaysia (aggregated per 1-degree cell)",4,"Duke University",19393,1,"Academic"
"25ee2970-094d-4664-99da-4fd245fbcc6a","Satellite Tracking of Hawksbill Turtles in Melaka, Malaysia (aggregated per 1-degree cell)",4,"WWF-Malaysia",NA,NA,NA
"25ee2970-094d-4664-99da-4fd245fbcc6a","Satellite Tracking of Hawksbill Turtles in Melaka, Malaysia (aggregated per 1-degree cell)",4,"Marine Geospatial Ecology Lab, Duke University",NA,NA,NA
"25ee2970-094d-4664-99da-4fd245fbcc6a","Satellite Tracking of Hawksbill Turtles in Melaka, Malaysia (aggregated per 1-degree cell)",4,"seaturtle.org",NA,NA,NA
"58108baa-935b-4c43-be09-203776f3bda3","Florida Loggerhead Migrations (aggregated per 1-degree cell)",4,"Duke University",19393,1,"Academic"
"58108baa-935b-4c43-be09-203776f3bda3","Florida Loggerhead Migrations (aggregated per 1-degree cell)",4,"NMFS Office of Protected Resources",NA,NA,NA
"58108baa-935b-4c43-be09-203776f3bda3","Florida Loggerhead Migrations (aggregated per 1-degree cell)",4,"Marine Geospatial Ecology Lab, Duke University",NA,NA,NA
"58108baa-935b-4c43-be09-203776f3bda3","Florida Loggerhead Migrations (aggregated per 1-degree cell)",4,"seaturtle.org",NA,NA,NA
"777e539e-abf1-4e6d-afa1-9b8452c739da","Ningaloo Outlook Whale Shark tracking (aggregated per 1-degree cell)",4,"Duke University",19393,1,"Academic"
"777e539e-abf1-4e6d-afa1-9b8452c739da","Ningaloo Outlook Whale Shark tracking (aggregated per 1-degree cell)",4,"Bardi Jawi Turtle Tracking",NA,NA,NA
"777e539e-abf1-4e6d-afa1-9b8452c739da","Ningaloo Outlook Whale Shark tracking (aggregated per 1-degree cell)",4,"Marine Geospatial Ecology Lab, Duke University",NA,NA,NA
"777e539e-abf1-4e6d-afa1-9b8452c739da","Ningaloo Outlook Whale Shark tracking (aggregated per 1-degree cell)",4,"seaturtle.org",NA,NA,NA
"880fa4e8-0e75-4949-947b-b76f72566172","The Deepwater Program: Northern Gulf of Mexico Continental Slope Habitat and Benthic Ecology - DgoMB: Amphipods",4,"Intergovernmental Oceanographic Commission of UNESCO",6860,7,"International / Intergovernmental"
"88cd0153-6700-46e1-9f38-0c725c76c461","Cetacean observations in the Indian Ocean Sanctuary and the South China Sea, Mauritius to the Philippines, April 1999",4,"Duke University",19393,1,"Academic"
"88cd0153-6700-46e1-9f38-0c725c76c461","Cetacean observations in the Indian Ocean Sanctuary and the South China Sea, Mauritius to the Philippines, April 1999",4,"Wageningen IMARES, Institute for Marine Resources and Ecosystem Studies",NA,NA,NA
"88cd0153-6700-46e1-9f38-0c725c76c461","Cetacean observations in the Indian Ocean Sanctuary and the South China Sea, Mauritius to the Philippines, April 1999",4,"Marine Geospatial Ecology Lab, Duke University",NA,NA,NA
"90d8bc63-5336-443f-b47d-a3f0c8e99d73","Protected species bycatch in New Zealand fisheries",4,"National Institute for Water & Atmospheric Research",7489,2,"Research"
"90d8bc63-5336-443f-b47d-a3f0c8e99d73","Protected species bycatch in New Zealand fisheries",4,"Dragonfly Data Science",19485,6,"Private commercial"
"90d8bc63-5336-443f-b47d-a3f0c8e99d73","Protected species bycatch in New Zealand fisheries",4,"NIWA",NA,NA,NA
"93f488c2-653b-4340-a816-24614e2d2ef3","SEFSC Atlantic surveys 1992",4,"Duke University",19393,1,"Academic"
"93f488c2-653b-4340-a816-24614e2d2ef3","SEFSC Atlantic surveys 1992",4,"NOAA Southeast Fisheries Science Center",NA,NA,NA
"93f488c2-653b-4340-a816-24614e2d2ef3","SEFSC Atlantic surveys 1992",4,"Marine Geospatial Ecology Lab, Duke University",NA,NA,NA
"abf0787d-1f5e-4a58-ad7d-7d9c3f256413","Museum and Art Gallery of the Northern Territory Echinoderm Collection, Australia (1884 - 2014)",4,"CSIRO Oceans and Atmosphere (Hobart)",17014,3,"Government"
"abf0787d-1f5e-4a58-ad7d-7d9c3f256413","Museum and Art Gallery of the Northern Territory Echinoderm Collection, Australia (1884 - 2014)",4,"Museum and Art Gallery, Northern Territory",19575,5,"Private non-profit"
"abf0787d-1f5e-4a58-ad7d-7d9c3f256413","Museum and Art Gallery of the Northern Territory Echinoderm Collection, Australia (1884 - 2014)",4,"CSIRO Oceans and Atmosphere",NA,NA,NA
"abf0787d-1f5e-4a58-ad7d-7d9c3f256413","Museum and Art Gallery of the Northern Territory Echinoderm Collection, Australia (1884 - 2014)",4,"Museum and Art Gallery of the Northern Territory",NA,NA,NA
"b3501f78-3dfb-4227-bd0d-16048c7b73db","Costa Rica Dome Expedition April 2017 (aggregated per 1-degree cell)",4,"Duke University",19393,1,"Academic"
"b3501f78-3dfb-4227-bd0d-16048c7b73db","Costa Rica Dome Expedition April 2017 (aggregated per 1-degree cell)",4,"Fisheries Bycatch Research Group",NA,NA,NA
"b3501f78-3dfb-4227-bd0d-16048c7b73db","Costa Rica Dome Expedition April 2017 (aggregated per 1-degree cell)",4,"Marine Geospatial Ecology Lab, Duke University",NA,NA,NA
"b3501f78-3dfb-4227-bd0d-16048c7b73db","Costa Rica Dome Expedition April 2017 (aggregated per 1-degree cell)",4,"seaturtle.org",NA,NA,NA
"11a72f2a-496b-4311-a540-27ec266de04b","Antarctic Arrow worms",3,"Antarctic Biodiversity Information Facility",19457,7,"International / Intergovernmental"
"11a72f2a-496b-4311-a540-27ec266de04b","Antarctic Arrow worms",3,"Antarctic Biodiversity Information Facility (ANTABIF)",NA,NA,NA
"23b62349-04a4-442e-bf20-8d91dbc03488","Stylasteridae (Cnidaria: Hydrozoa: Anthoathecata) of the New Caledonian region",3,"National Institute for Water & Atmospheric Research",7489,2,"Research"
"23b62349-04a4-442e-bf20-8d91dbc03488","Stylasteridae (Cnidaria: Hydrozoa: Anthoathecata) of the New Caledonian region",3,"NIWA",NA,NA,NA
"23b62349-04a4-442e-bf20-8d91dbc03488","Stylasteridae (Cnidaria: Hydrozoa: Anthoathecata) of the New Caledonian region",3,"Smithsonian Institution",NA,NA,NA
"2e6938ca-0290-46ab-9c51-a1d7a4130248","Azooxanthellate Scleractinia Brazil 01",3,"Intergovernmental Oceanographic Commission of UNESCO",6860,7,"International / Intergovernmental"
"2e6938ca-0290-46ab-9c51-a1d7a4130248","Azooxanthellate Scleractinia Brazil 01",3,"Centro de Referência em Informação Ambiental (CRIA)",NA,NA,NA
"36fbd7d5-f381-4303-b5b3-890c0c99b6f1","Vietnam Sea Turtle Tracking Project (aggregated per 1-degree cell)",3,"Duke University",19393,1,"Academic"
"36fbd7d5-f381-4303-b5b3-890c0c99b6f1","Vietnam Sea Turtle Tracking Project (aggregated per 1-degree cell)",3,"Marine Research Foundation - Marine Turtle Programme",NA,NA,NA
"36fbd7d5-f381-4303-b5b3-890c0c99b6f1","Vietnam Sea Turtle Tracking Project (aggregated per 1-degree cell)",3,"Marine Geospatial Ecology Lab, Duke University",NA,NA,NA
"36fbd7d5-f381-4303-b5b3-890c0c99b6f1","Vietnam Sea Turtle Tracking Project (aggregated per 1-degree cell)",3,"seaturtle.org",NA,NA,NA
"3799aaf8-5d1a-4f27-aa68-89e08e2bc9f7","Collection Echinodermata SMF",3,"Vlaams Instituut voor de Zee",6223,3,"Government"
"3799aaf8-5d1a-4f27-aa68-89e08e2bc9f7","Collection Echinodermata SMF",3,"Senckenberg Nature Research Society Research Institute and Natural History Museum (SGN)",NA,NA,NA
"3799aaf8-5d1a-4f27-aa68-89e08e2bc9f7","Collection Echinodermata SMF",3,"Flanders Marine Institute (VLIZ)",NA,NA,NA
"6a1d743d-5c28-4ec4-9e39-b4c0153235a9","Oman 2006: Loggerhead Turtles of Masirah (aggregated per 1-degree cell)",3,"Duke University",19393,1,"Academic"
"6a1d743d-5c28-4ec4-9e39-b4c0153235a9","Oman 2006: Loggerhead Turtles of Masirah (aggregated per 1-degree cell)",3,"ARCHELON (2004-2007)",NA,NA,NA
